asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold
DOT,2026-02-01 08:00:00+00:00,1.546,-1.0,1.4956428571428573,1.5701714285714286,1250.0,1.0,0.8050994277000427,2.08,2026-02-06 08:00:00+00:00,2026-02-01 15:00:00+00:00,1.4956428571428573,tp,39.465671779707925,3
FIL,2026-02-06 00:00:00+00:00,0.864,-1.0,0.7618571428571429,0.9130285714285714,1259.866417944927,1.0,0.818851888179779,2.08,2026-02-11 00:00:00+00:00,2026-02-06 05:00:00+00:00,0.9130285714285714,sl,-73.13024609179053,3
