asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd
LINK,2025-10-15 04:00:00+00:00,18.87,-1.0,17.196785714285713,19.67314285714286,1236.2054322357592,1.0,0.85,2.08,2025-10-20 04:00:00+00:00,2025-10-16 20:00:00+00:00,17.196785714285713,tp,108.37887614139845
ADA,2025-10-20 04:00:00+00:00,0.6699,1.0,0.7057928571428572,0.6526714285714286,1231.3591271302412,1.0,0.85,2.08,2025-10-25 04:00:00+00:00,2025-10-21 00:00:00+00:00,0.6526714285714286,sl,-33.26901388122213
AVAX,2025-10-20 04:00:00+00:00,20.92,-1.0,19.832500000000003,21.442,1231.3591271302412,1.0,0.85,2.08,2025-10-25 04:00:00+00:00,2025-10-21 00:00:00+00:00,19.832500000000003,tp,62.7793029548074
LINK,2025-10-20 04:00:00+00:00,18.61,1.0,19.758214285714285,18.058857142857143,1231.3591271302412,1.0,0.85,2.08,2025-10-25 04:00:00+00:00,2025-10-21 20:00:00+00:00,18.058857142857143,sl,-38.067977370132034
TRX,2025-10-20 04:00:00+00:00,0.3231,1.0,0.32942142857142853,0.3200657142857143,1231.3591271302412,1.0,0.85,2.08,2025-10-25 04:00:00+00:00,2025-10-23 12:00:00+00:00,0.3200657142857143,sl,-13.164664756345186
TRX,2025-10-24 04:00:00+00:00,0.3132,1.0,0.3217357142857143,0.3091028571428571,1225.9285388670182,1.0,0.85,2.08,2025-10-29 04:00:00+00:00,2025-10-24 12:00:00+00:00,0.3091028571428571,sl,-17.63075804684443
TRX,2025-10-24 16:00:00+00:00,0.3047,-1.0,0.29571785714285714,0.3090114285714286,1221.520849355307,1.0,0.85,2.08,2025-10-29 16:00:00+00:00,2025-10-25 04:00:00+00:00,0.29571785714285714,tp,34.7872575290099
AVAX,2025-10-24 04:00:00+00:00,19.49,1.0,20.564999999999998,18.974,1225.9285388670182,1.0,0.85,2.08,2025-10-29 04:00:00+00:00,2025-10-26 12:00:00+00:00,20.564999999999998,tp,66.39198727858007
ADA,2025-10-24 04:00:00+00:00,0.6495,1.0,0.6825714285714286,0.6336257142857142,1225.9285388670182,1.0,0.85,2.08,2025-10-29 04:00:00+00:00,2025-10-26 20:00:00+00:00,0.6825714285714286,tp,61.196254843452415
LINK,2025-10-24 04:00:00+00:00,17.65,1.0,18.648214285714282,17.17085714285714,1225.9285388670182,1.0,0.85,2.08,2025-10-29 04:00:00+00:00,2025-10-26 20:00:00+00:00,18.648214285714282,tp,68.10774742497976
ADA,2025-10-27 20:00:00+00:00,0.667,-1.0,0.6386964285714285,0.6805857142857143,1279.1416611243126,1.0,0.85,2.08,2025-11-01 20:00:00+00:00,2025-10-28 20:00:00+00:00,0.6386964285714285,tp,53.000134760005565
AVAX,2025-10-27 20:00:00+00:00,20.33,-1.0,19.281785714285714,20.833142857142853,1279.1416611243126,1.0,0.85,2.08,2025-11-01 20:00:00+00:00,2025-10-28 20:00:00+00:00,19.281785714285714,tp,64.67337002814298
TRX,2025-10-27 20:00:00+00:00,0.2983,-1.0,0.2923,0.30118,1279.1416611243126,1.0,0.85,2.08,2025-11-01 20:00:00+00:00,2025-10-29 16:00:00+00:00,0.2923,tp,24.44948712448039
LINK,2025-10-27 20:00:00+00:00,18.22,-1.0,17.257499999999997,18.682,1279.1416611243126,1.0,0.85,2.08,2025-11-01 20:00:00+00:00,2025-10-30 12:00:00+00:00,17.257499999999997,tp,66.29351744053066
ADA,2025-10-28 20:00:00+00:00,0.6459,-1.0,0.6110785714285715,0.6626142857142857,1308.5600373213497,1.0,0.85,2.08,2025-11-02 20:00:00+00:00,2025-10-30 12:00:00+00:00,0.6110785714285715,tp,69.23785561682212
AVAX,2025-10-28 20:00:00+00:00,19.47,-1.0,18.314642857142857,20.024571428571427,1308.5600373213497,1.0,0.85,2.08,2025-11-02 20:00:00+00:00,2025-10-30 12:00:00+00:00,18.314642857142857,tp,76.34188608371765
TRX,2025-10-30 12:00:00+00:00,0.2917,-1.0,0.2839857142857143,0.2954028571428572,1367.6407238877375,1.0,0.85,2.08,2025-11-04 12:00:00+00:00,2025-10-31 08:00:00+00:00,0.2954028571428572,sl,-19.138845602384418
AVAX,2025-10-30 12:00:00+00:00,18.23,-1.0,16.797857142857143,18.917428571428573,1367.6407238877375,1.0,0.85,2.08,2025-11-04 12:00:00+00:00,2025-11-02 04:00:00+00:00,18.917428571428573,sl,-53.34980946599571
AVAX,2025-11-02 12:00:00+00:00,18.28,-1.0,17.440714285714286,18.682857142857145,1349.5185601206426,1.0,0.85,2.08,2025-11-07 12:00:00+00:00,2025-11-02 20:00:00+00:00,18.682857142857145,sl,-31.49524892919014
TRX,2025-11-02 12:00:00+00:00,0.296,1.0,0.2995,0.29431999999999997,1349.5185601206426,1.0,0.85,2.08,2025-11-07 12:00:00+00:00,2025-11-03 00:00:00+00:00,0.29431999999999997,sl,-9.413803793706498
ADA,2025-10-30 12:00:00+00:00,0.6031,-1.0,0.5582607142857143,0.6246228571428571,1367.6407238877375,1.0,0.85,2.08,2025-11-04 12:00:00+00:00,2025-11-03 12:00:00+00:00,0.5582607142857143,tp,100.31372749513847
LINK,2025-10-30 12:00:00+00:00,16.91,-1.0,15.433214285714286,17.618857142857145,1367.6407238877375,1.0,0.85,2.08,2025-11-04 12:00:00+00:00,2025-11-03 12:00:00+00:00,15.433214285714286,tp,118.07128791672635
AVAX,2025-11-03 04:00:00+00:00,17.48,-1.0,16.360357142857143,18.01742857142857,1339.2912969399185,1.0,0.85,2.08,2025-11-08 04:00:00+00:00,2025-11-03 12:00:00+00:00,16.360357142857143,tp,84.44605963282969
TRX,2025-11-03 04:00:00+00:00,0.294,1.0,0.2981785714285714,0.2919942857142857,1339.2912969399185,1.0,0.85,2.08,2025-11-08 04:00:00+00:00,2025-11-03 12:00:00+00:00,0.2919942857142857,sl,-10.877934764270865
TRX,2025-11-03 20:00:00+00:00,0.2813,-1.0,0.27474642857142856,0.2844457142857143,1412.2795820100246,1.0,0.85,2.08,2025-11-08 20:00:00+00:00,2025-11-04 00:00:00+00:00,0.2844457142857143,sl,-17.62916664378532
ADA,2025-11-03 20:00:00+00:00,0.5528,-1.0,0.5093357142857142,0.5736628571428571,1412.2795820100246,1.0,0.85,2.08,2025-11-08 20:00:00+00:00,2025-11-04 16:00:00+00:00,0.5093357142857142,tp,109.62918796671599
AVAX,2025-11-03 20:00:00+00:00,16.65,-1.0,15.130357142857143,17.37942857142857,1412.2795820100246,1.0,0.85,2.08,2025-11-08 20:00:00+00:00,2025-11-04 20:00:00+00:00,15.130357142857143,tp,127.48625369668257
LINK,2025-11-03 20:00:00+00:00,15.25,-1.0,13.760714285714284,15.964857142857143,1412.2795820100246,1.0,0.85,2.08,2025-11-08 20:00:00+00:00,2025-11-04 20:00:00+00:00,13.760714285714284,tp,136.50823229110023
ADA,2025-11-04 20:00:00+00:00,0.5208,1.0,0.5826392857142857,0.4911171428571429,1501.278208837703,1.0,0.85,2.08,2025-11-09 20:00:00+00:00,2025-11-07 16:00:00+00:00,0.5826392857142857,tp,176.7590368697831
AVAX,2025-11-04 20:00:00+00:00,15.98,1.0,18.069285714285716,14.977142857142859,1501.278208837703,1.0,0.85,2.08,2025-11-09 20:00:00+00:00,2025-11-07 20:00:00+00:00,18.069285714285716,tp,194.7815199697017
LINK,2025-11-04 20:00:00+00:00,14.68,1.0,16.706785714285715,13.707142857142857,1501.278208837703,1.0,0.85,2.08,2025-11-09 20:00:00+00:00,2025-11-09 20:00:00+00:00,15.93,time,126.3323567398768
TRX,2025-11-04 20:00:00+00:00,0.2855,1.0,0.2971785714285714,0.2798942857142857,1501.278208837703,1.0,0.85,2.08,2025-11-09 20:00:00+00:00,2025-11-09 20:00:00+00:00,0.2906,time,25.316651266021704
ADA,2025-11-11 00:00:00+00:00,0.5988,1.0,0.637175,0.58038,1632.0756000490487,1.0,0.85,2.08,2025-11-16 00:00:00+00:00,2025-11-11 04:00:00+00:00,0.58038,sl,-52.32682946393729
AVAX,2025-11-11 00:00:00+00:00,18.36,1.0,19.52607142857143,17.800285714285714,1632.0756000490487,1.0,0.85,2.08,2025-11-16 00:00:00+00:00,2025-11-11 04:00:00+00:00,17.800285714285714,sl,-51.87638393982234
LINK,2025-11-11 00:00:00+00:00,16.64,1.0,17.757857142857144,16.103428571428573,1632.0756000490487,1.0,0.85,2.08,2025-11-16 00:00:00+00:00,2025-11-11 04:00:00+00:00,16.103428571428573,sl,-54.74941079538156
TRX,2025-11-11 00:00:00+00:00,0.298,1.0,0.3031607142857143,0.29552285714285714,1632.0756000490487,1.0,0.85,2.08,2025-11-16 00:00:00+00:00,2025-11-12 16:00:00+00:00,0.29552285714285714,sl,-15.688424504824246
ADA,2025-11-12 20:00:00+00:00,0.5458,1.0,0.5841035714285714,0.5274142857142856,1588.4153378730573,1.0,0.85,2.08,2025-11-17 20:00:00+00:00,2025-11-13 16:00:00+00:00,0.5274142857142856,sl,-55.57199484795693
AVAX,2025-11-12 20:00:00+00:00,16.82,1.0,18.005714285714287,16.250857142857143,1588.4153378730573,1.0,0.85,2.08,2025-11-17 20:00:00+00:00,2025-11-13 16:00:00+00:00,16.250857142857143,sl,-55.8125763082367
LINK,2025-11-12 20:00:00+00:00,15.15,1.0,16.375,14.562,1588.4153378730573,1.0,0.85,2.08,2025-11-17 20:00:00+00:00,2025-11-13 16:00:00+00:00,14.562,sl,-63.71432731014978
TRX,2025-11-12 20:00:00+00:00,0.2946,1.0,0.30138571428571426,0.2913428571428571,1588.4153378730573,1.0,0.85,2.08,2025-11-17 20:00:00+00:00,2025-11-17 16:00:00+00:00,0.2913428571428571,sl,-19.626703930848592
ADA,2025-11-14 08:00:00+00:00,0.5132,-1.0,0.46939642857142855,0.5342257142857143,1544.6406132564712,1.0,0.85,2.08,2025-11-19 08:00:00+00:00,2025-11-17 16:00:00+00:00,0.46939642857142855,tp,130.29630918068787
AVAX,2025-11-14 08:00:00+00:00,15.39,-1.0,13.988214285714289,16.062857142857144,1544.6406132564712,1.0,0.85,2.08,2025-11-19 08:00:00+00:00,2025-11-19 04:00:00+00:00,13.988214285714289,tp,139.14770151594703
LINK,2025-11-14 08:00:00+00:00,14.19,-1.0,12.788214285714284,14.862857142857143,1544.6406132564712,1.0,0.85,2.08,2025-11-19 08:00:00+00:00,2025-11-19 08:00:00+00:00,13.4,time,84.45015039961251
LINK,2025-11-19 16:00:00+00:00,12.89,-1.0,11.859642857142857,13.38457142857143,1628.2074775478209,1.0,0.85,2.08,2025-11-24 16:00:00+00:00,2025-11-19 20:00:00+00:00,13.38457142857143,sl,-64.58873319494015
ADA,2025-11-19 04:00:00+00:00,0.4683,-1.0,0.43396071428571426,0.4847828571428571,1607.0949399479177,1.0,0.85,2.08,2025-11-24 04:00:00+00:00,2025-11-20 16:00:00+00:00,0.43396071428571426,tp,116.23721920238484
TRX,2025-11-19 04:00:00+00:00,0.2879,-1.0,0.2802035714285714,0.2915942857142857,1607.0949399479177,1.0,0.85,2.08,2025-11-24 04:00:00+00:00,2025-11-20 16:00:00+00:00,0.2802035714285714,tp,41.35536220771965
AVAX,2025-11-19 04:00:00+00:00,14.36,-1.0,13.231428571428571,14.901714285714284,1607.0949399479177,1.0,0.85,2.08,2025-11-24 04:00:00+00:00,2025-11-21 04:00:00+00:00,13.231428571428571,tp,124.69662596722026
ADA,2025-11-20 16:00:00+00:00,0.4359,-1.0,0.3996857142857143,0.45328285714285715,1651.458439601612,1.0,0.85,2.08,2025-11-25 16:00:00+00:00,2025-11-21 04:00:00+00:00,0.3996857142857143,tp,135.55062409538627
LINK,2025-11-20 16:00:00+00:00,13.0,-1.0,11.926785714285714,13.515142857142857,1651.458439601612,1.0,0.85,2.08,2025-11-25 16:00:00+00:00,2025-11-21 04:00:00+00:00,11.926785714285714,tp,134.68460230223482
TRX,2025-11-20 16:00:00+00:00,0.2783,-1.0,0.27140714285714285,0.28160857142857143,1651.458439601612,1.0,0.85,2.08,2025-11-25 16:00:00+00:00,2025-11-25 12:00:00+00:00,0.27140714285714285,tp,39.25140574128121
AVAX,2025-11-22 16:00:00+00:00,13.23,1.0,14.251428571428571,12.739714285714287,1750.1914026928223,1.0,0.85,2.08,2025-11-27 16:00:00+00:00,2025-11-25 20:00:00+00:00,14.251428571428571,tp,133.37418533042097
LINK,2025-11-22 16:00:00+00:00,12.0,1.0,13.230357142857143,11.409428571428572,1750.1914026928223,1.0,0.85,2.08,2025-11-27 16:00:00+00:00,2025-11-26 16:00:00+00:00,13.230357142857143,tp,177.69651640316349
TRX,2025-11-25 16:00:00+00:00,0.2736,1.0,0.2777607142857143,0.27160285714285715,1760.0042541281425,1.0,0.85,2.08,2025-11-30 16:00:00+00:00,2025-11-27 08:00:00+00:00,0.2777607142857143,tp,25.00488917814121
ADA,2025-11-22 16:00:00+00:00,0.4014,1.0,0.44502499999999995,0.38045999999999996,1750.1914026928223,1.0,0.85,2.08,2025-11-27 16:00:00+00:00,2025-11-27 16:00:00+00:00,0.436,time,149.1133425613622
AVAX,2025-11-26 16:00:00+00:00,14.55,1.0,15.173214285714286,14.250857142857143,1837.7719295615386,1.0,0.85,2.08,2025-12-01 16:00:00+00:00,2025-11-28 12:00:00+00:00,15.173214285714286,tp,76.87877242696476
ADA,2025-11-28 12:00:00+00:00,0.4326,1.0,0.45626071428571424,0.42124285714285714,1900.521180603156,1.0,0.85,2.08,2025-12-03 12:00:00+00:00,2025-11-28 20:00:00+00:00,0.42124285714285714,sl,-52.365477699221955
AVAX,2025-11-28 12:00:00+00:00,15.09,1.0,15.606071428571429,14.842285714285714,1900.521180603156,1.0,0.85,2.08,2025-12-03 12:00:00+00:00,2025-11-28 20:00:00+00:00,14.842285714285714,sl,-33.669235966724635
LINK,2025-11-26 16:00:00+00:00,13.45,1.0,14.273214285714285,13.054857142857141,1837.7719295615386,1.0,0.85,2.08,2025-12-01 16:00:00+00:00,2025-11-29 16:00:00+00:00,13.054857142857141,sl,-56.380363807603935
AVAX,2025-11-29 04:00:00+00:00,14.68,-1.0,14.274642857142856,14.874571428571429,1879.0125021866693,1.0,0.85,2.08,2025-12-04 04:00:00+00:00,2025-11-29 20:00:00+00:00,14.274642857142856,tp,50.00594248958719
TRX,2025-11-28 12:00:00+00:00,0.2804,-1.0,0.27704285714285715,0.2820114285714285,1900.521180603156,1.0,0.85,2.08,2025-12-03 12:00:00+00:00,2025-11-30 12:00:00+00:00,0.2820114285714285,sl,-13.39276787368934
LINK,2025-11-29 20:00:00+00:00,12.99,-1.0,12.461428571428572,13.243714285714287,1877.418896857165,1.0,0.85,2.08,2025-12-04 20:00:00+00:00,2025-11-30 16:00:00+00:00,13.243714285714287,sl,-39.109466305915795
AVAX,2025-11-29 20:00:00+00:00,14.25,-1.0,13.714285714285714,14.507142857142858,1877.418896857165,1.0,0.85,2.08,2025-12-04 20:00:00+00:00,2025-11-30 20:00:00+00:00,13.714285714285714,tp,68.70223887972809
ADA,2025-11-29 04:00:00+00:00,0.4154,-1.0,0.3941857142857143,0.42558285714285715,1879.0125021866693,1.0,0.85,2.08,2025-12-04 04:00:00+00:00,2025-12-01 00:00:00+00:00,0.3941857142857143,tp,94.08128620292372
ADA,2025-12-01 08:00:00+00:00,0.3827,-1.0,0.3609142857142857,0.39315714285714287,1904.9892195829266,1.0,0.85,2.08,2025-12-06 08:00:00+00:00,2025-12-02 08:00:00+00:00,0.39315714285714287,sl,-54.52964619056834
AVAX,2025-12-01 08:00:00+00:00,12.95,-1.0,12.178571428571427,13.320285714285713,1904.9892195829266,1.0,0.85,2.08,2025-12-06 08:00:00+00:00,2025-12-02 12:00:00+00:00,13.320285714285713,sl,-56.946778949152716
LINK,2025-12-01 08:00:00+00:00,12.11,-1.0,11.476071428571428,12.414285714285715,1904.9892195829266,1.0,0.85,2.08,2025-12-06 08:00:00+00:00,2025-12-02 12:00:00+00:00,12.414285714285715,sl,-50.342795266000984
TRX,2025-12-01 08:00:00+00:00,0.2775,1.0,0.28150000000000003,0.27558000000000005,1904.9892195829266,1.0,0.85,2.08,2025-12-06 08:00:00+00:00,2025-12-02 12:00:00+00:00,0.28150000000000003,tp,25.554314846477297
TRX,2025-12-05 12:00:00+00:00,0.2864,1.0,0.29113214285714284,0.2841285714285714,1870.9229931931154,1.0,0.85,2.08,2025-12-10 12:00:00+00:00,2025-12-08 16:00:00+00:00,0.2841285714285714,sl,-17.27042594450839
ADA,2025-12-05 12:00:00+00:00,0.4262,-1.0,0.3998607142857143,0.4388428571428572,1870.9229931931154,1.0,0.85,2.08,2025-12-10 12:00:00+00:00,2025-12-09 12:00:00+00:00,0.4388428571428572,sl,-57.93152445292324
AVAX,2025-12-05 12:00:00+00:00,13.68,-1.0,12.928214285714285,14.040857142857142,1870.9229931931154,1.0,0.85,2.08,2025-12-10 12:00:00+00:00,2025-12-09 12:00:00+00:00,14.040857142857142,sl,-51.78424125294932
LINK,2025-12-05 12:00:00+00:00,13.94,-1.0,13.065,14.36,1870.9229931931154,1.0,0.85,2.08,2025-12-10 12:00:00+00:00,2025-12-09 12:00:00+00:00,14.36,sl,-58.80147228290918
AVAX,2025-12-10 04:00:00+00:00,14.61,-1.0,13.934999999999999,14.934,1824.476077209793,1.0,0.85,2.08,2025-12-15 04:00:00+00:00,2025-12-11 00:00:00+00:00,13.934999999999999,tp,82.46856650435159
ADA,2025-12-10 04:00:00+00:00,0.4614,-1.0,0.42891785714285713,0.47699142857142857,1824.476077209793,1.0,0.85,2.08,2025-12-15 04:00:00+00:00,2025-12-11 04:00:00+00:00,0.42891785714285713,tp,126.61699028466295
TRX,2025-12-10 04:00:00+00:00,0.2804,-1.0,0.27650714285714284,0.2822685714285714,1824.476077209793,1.0,0.85,2.08,2025-12-15 04:00:00+00:00,2025-12-12 12:00:00+00:00,0.27650714285714284,tp,23.505141359088785
TRX,2025-12-12 20:00:00+00:00,0.2737,-1.0,0.26905714285714283,0.2759285714285714,1882.623751746819,1.0,0.85,2.08,2025-12-17 20:00:00+00:00,2025-12-14 16:00:00+00:00,0.2759285714285714,sl,-17.77646277311625
LINK,2025-12-10 04:00:00+00:00,14.18,-1.0,13.260357142857142,14.621428571428572,1824.476077209793,1.0,0.85,2.08,2025-12-15 04:00:00+00:00,2025-12-14 20:00:00+00:00,13.260357142857142,tp,116.50178573054811
AVAX,2025-12-12 20:00:00+00:00,13.1,1.0,14.176785714285714,12.583142857142857,1882.623751746819,1.0,0.85,2.08,2025-12-17 20:00:00+00:00,2025-12-15 12:00:00+00:00,12.583142857142857,sl,-76.72584854161103
ADA,2025-12-12 20:00:00+00:00,0.4091,-1.0,0.3777607142857143,0.42414285714285715,1882.623751746819,1.0,0.85,2.08,2025-12-17 20:00:00+00:00,2025-12-15 16:00:00+00:00,0.3777607142857143,tp,142.336598072976
AVAX,2025-12-15 12:00:00+00:00,12.5,-1.0,11.880357142857143,12.797428571428572,1888.123620350774,1.0,0.85,2.08,2025-12-20 12:00:00+00:00,2025-12-17 16:00:00+00:00,11.880357142857143,tp,91.70886155989471
LINK,2025-12-15 12:00:00+00:00,12.78,-1.0,12.079999999999998,13.116,1888.123620350774,1.0,0.85,2.08,2025-12-20 12:00:00+00:00,2025-12-18 04:00:00+00:00,12.079999999999998,tp,101.53022804205484
ADA,2025-12-16 00:00:00+00:00,0.3828,-1.0,0.36028214285714283,0.3936085714285714,1923.707769869018,1.0,0.85,2.08,2025-12-21 00:00:00+00:00,2025-12-18 16:00:00+00:00,0.36028214285714283,tp,111.23662855853969
TRX,2025-12-15 12:00:00+00:00,0.2806,-1.0,0.27585000000000004,0.28288,1888.123620350774,1.0,0.85,2.08,2025-12-20 12:00:00+00:00,2025-12-20 12:00:00+00:00,0.28,time,2.149204149465493
TRX,2025-12-21 12:00:00+00:00,0.2867,1.0,0.290325,0.28496,2000.3640004465067,1.0,0.85,2.08,2025-12-26 12:00:00+00:00,2025-12-22 12:00:00+00:00,0.28496,sl,-14.74080581577739
ADA,2025-12-20 00:00:00+00:00,0.3743,-1.0,0.34947857142857147,0.38621428571428573,1999.8266994091402,1.0,0.85,2.08,2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00,0.3605,time,71.73142751337794
AVAX,2025-12-20 00:00:00+00:00,12.26,-1.0,11.402857142857142,12.67142857142857,1999.8266994091402,1.0,0.85,2.08,2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00,12.16,time,14.311973458903527
LINK,2025-12-20 00:00:00+00:00,12.55,1.0,13.357142857142858,12.162571428571429,1999.8266994091402,1.0,0.85,2.08,2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00,12.34,time,-35.463062307052255
TRX,2025-12-24 16:00:00+00:00,0.2813,-1.0,0.27749642857142853,0.28312571428571426,1996.6787989925624,1.0,0.85,2.08,2025-12-29 16:00:00+00:00,2025-12-25 16:00:00+00:00,0.27749642857142853,tp,25.001225331410886
ADA,2025-12-25 04:00:00+00:00,0.359,-1.0,0.34260714285714283,0.36686857142857143,2009.3238836588696,1.0,0.85,2.08,2025-12-30 04:00:00+00:00,2025-12-25 20:00:00+00:00,0.34260714285714283,tp,89.7415378950341
ADA,2025-12-25 20:00:00+00:00,0.3434,-1.0,0.32439999999999997,0.35252,2038.009574465481,1.0,0.85,2.08,2025-12-30 20:00:00+00:00,2025-12-26 00:00:00+00:00,0.35252,sl,-56.774768646936806
TRX,2025-12-25 20:00:00+00:00,0.2787,-1.0,0.2748607142857143,0.28054285714285715,2038.009574465481,1.0,0.85,2.08,2025-12-30 20:00:00+00:00,2025-12-27 16:00:00+00:00,0.28054285714285715,sl,-16.125409940579665
AVAX,2025-12-25 04:00:00+00:00,12.25,1.0,12.819642857142858,11.976571428571429,2009.3238836588696,1.0,0.85,2.08,2025-12-30 04:00:00+00:00,2025-12-28 00:00:00+00:00,12.819642857142858,tp,91.42716575004088
ADA,2025-12-27 00:00:00+00:00,0.3547,1.0,0.37573571428571434,0.34460285714285716,2023.8158823037468,1.0,0.85,2.08,2026-01-01 00:00:00+00:00,2025-12-28 04:00:00+00:00,0.37573571428571434,tp,117.99990181443282
LINK,2025-12-25 04:00:00+00:00,12.31,-1.0,11.806428571428572,12.551714285714286,2009.3238836588696,1.0,0.85,2.08,2025-12-30 04:00:00+00:00,2025-12-29 00:00:00+00:00,12.551714285714286,sl,-42.06640921344042
TRX,2025-12-29 12:00:00+00:00,0.2822,-1.0,0.2786464285714286,0.2839057142857143,2061.62469440636,1.0,0.85,2.08,2026-01-03 12:00:00+00:00,2025-12-29 20:00:00+00:00,0.2839057142857143,sl,-15.14128394195693
ADA,2025-12-29 12:00:00+00:00,0.3656,-1.0,0.3465464285714286,0.37474571428571424,2061.62469440636,1.0,0.85,2.08,2026-01-03 12:00:00+00:00,2025-12-31 12:00:00+00:00,0.3465464285714286,tp,105.3817926299324
AVAX,2025-12-29 12:00:00+00:00,12.7,-1.0,12.155357142857142,12.96142857142857,2061.62469440636,1.0,0.85,2.08,2026-01-03 12:00:00+00:00,2026-01-01 16:00:00+00:00,12.96142857142857,sl,-45.118505699619476
ADA,2026-01-01 08:00:00+00:00,0.3407,1.0,0.3548607142857143,0.33390285714285717,2084.184821578354,1.0,0.85,2.08,2026-01-06 08:00:00+00:00,2026-01-01 16:00:00+00:00,0.3548607142857143,tp,84.54201352592241
TRX,2026-01-01 08:00:00+00:00,0.2847,-1.0,0.28145000000000003,0.28626,2084.184821578354,1.0,0.85,2.08,2026-01-06 08:00:00+00:00,2026-01-01 20:00:00+00:00,0.28626,sl,-14.129631071220963
LINK,2025-12-29 12:00:00+00:00,12.4,-1.0,11.8625,12.658,2061.62469440636,1.0,0.85,2.08,2026-01-03 12:00:00+00:00,2026-01-02 00:00:00+00:00,12.658,sl,-45.57520655086045
AVAX,2026-01-03 16:00:00+00:00,13.85,-1.0,12.789285714285715,14.359142857142857,2079.1144891294093,1.0,0.85,2.08,2026-01-08 16:00:00+00:00,2026-01-05 00:00:00+00:00,14.359142857142857,sl,-79.13362799272447
LINK,2026-01-03 16:00:00+00:00,13.18,1.0,13.762142857142855,12.900571428571428,2079.1144891294093,1.0,0.85,2.08,2026-01-08 16:00:00+00:00,2026-01-05 00:00:00+00:00,13.762142857142855,tp,89.75257360107565
ADA,2026-01-03 16:00:00+00:00,0.3886,1.0,0.41543928571428573,0.37571714285714286,2079.1144891294093,1.0,0.85,2.08,2026-01-08 16:00:00+00:00,2026-01-05 16:00:00+00:00,0.41543928571428573,tp,141.51828079253667
